nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-10-15;85.5999984741211;;376.5270080566406;;22.734100341796875
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-15;15.97700023651123;;102.27200317382812;;15.622099876403809
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-10-15;204.8719940185547;;400.218994140625;;51.189998626708984
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-10-15;0.0;;3680.138916015625;;0.0
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-15;371.99798583984375;210.49099731445312;1982.135009765625;1006.1719970703125;18.767499923706055
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-10-15;2150.5400390625;;3415.156982421875;;62.97050094604492
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-15;1741.406982421875;;15642.1142578125;;11.132800102233887
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-15;260.45098876953125;;1195.0240478515625;;21.794599533081055
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-10-15;11.645999908447266;;20.68600082397461;;56.29890060424805
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-10-15;821.6710205078125;;4115.205078125;;19.966699600219727
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-15;414.0639953613281;;481.5260009765625;;85.98999786376953
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-15;637.3150024414062;;4341.56396484375;;14.679400444030762
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-15;533.7059936523438;;891.947021484375;;59.83610153198242
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-10-15;43.01900100708008;;558.31298828125;;7.7052001953125
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-15;581.5189819335938;;5357.2861328125;;10.854700088500977
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-10-15;116.20899963378906;202.28700256347656;259.9280090332031;451.7430114746094;44.708099365234375
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-15;180.19200134277344;;268.2449951171875;;67.17440032958984
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-15;2188.85205078125;;22650.265625;;9.663700103759766
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-15;676.968994140625;;4494.10888671875;;15.06350040435791
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-15;751.166015625;;1724.18701171875;;43.56639862060547
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-10-15;1373.0150146484375;;2916.330078125;;47.0802001953125
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-10-15;219.7310028076172;;328.6090087890625;;66.86699676513672
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-10-15;50.236000061035156;64.74500274658203;109.01499938964844;145.0189971923828;46.08169937133789
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-10-15;6.368000030517578;;12.763999938964844;;49.89030075073242
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-10-15;542.0709838867188;;1825.697021484375;;29.691200256347656
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-15;10.840999603271484;;10.050999641418457;;107.85990142822266
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-15;98.29900360107422;170.55499267578125;283.57501220703125;483.9639892578125;34.66419982910156
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-15;2.1649999618530273;9.024999618530273;11.239999771118164;42.83599853515625;19.261600494384766
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-10-15;22.132999420166016;;57.483001708984375;;38.50360107421875
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-15;789.1160278320312;;6559.416015625;;12.03030014038086
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-15;721.406982421875;;3403.291015625;;21.19729995727539
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-10-15;49.68899917602539;;259.0920104980469;;19.1781005859375
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-15;95.75199890136719;;445.9570007324219;;21.471099853515625
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-15;234.531005859375;;378.2510070800781;;62.00410079956055
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-15;498.5150146484375;;4999.43310546875;;9.971400260925293
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-15;83.14299774169922;;453.03399658203125;;18.352500915527344
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-10-15;7430.94091796875;2638.823974609375;34798.828125;6529.7080078125;21.354000091552734
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-10-15;433.4440002441406;;875.1439819335938;;49.52830123901367
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-10-15;10607.0986328125;;30048.21875;;35.30030059814453
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-10-15;0.0;;2320.345947265625;;0.0
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-15;705.2349853515625;5649.47607421875;2347.02294921875;16013.0;30.048099517822266
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2021-10-15;4858.9267578125;;7686.39013671875;;63.214698791503906
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-16;509.5140075683594;;4328.18115234375;;11.772000312805176
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-10-16;1306.824951171875;;2713.259033203125;;48.164398193359375
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-10-16;497.27899169921875;;776.4949951171875;;64.04149627685547
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-16;1630.0059814453125;;2991.337890625;;54.49089813232422
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;325.65399169921875;;2741.81005859375;;11.877300262451172
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-10-16;1413.6429443359375;;2393.97607421875;;59.04999923706055
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-10-16;156.02200317382812;;264.1130065917969;;59.07400131225586
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;16.01799964904785;;20.61400032043457;;77.70449829101562
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-16;128.36300659179688;;849.6959838867188;;15.106900215148926
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;29.88800048828125;;30.798999786376953;;97.04209899902344
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-16;338.67498779296875;;1564.512939453125;;21.647300720214844
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-16;106.16400146484375;;228.0189971923828;;46.55929946899414
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-10-16;1440.1619873046875;;3894.239013671875;;36.98189926147461
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-10-16;997.114013671875;;3372.027099609375;;29.570199966430664
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;757.02197265625;;1524.1510009765625;;49.668399810791016
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;169.3699951171875;;424.2130126953125;;39.92570114135742
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;560.5130004882812;;1424.634033203125;;39.344398498535156
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-10-16;22.381999969482422;;27.274999618530273;;82.06050109863281
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;1977.6739501953125;;21816.111328125;;9.065199851989746
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-10-16;184.0989990234375;;206.75799560546875;;89.04080200195312
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;56.189998626708984;;112.63600158691406;;49.88639831542969
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-16;265.5220031738281;;799.9619750976562;;33.19179916381836
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-16;5088.51416015625;;35033.36328125;;14.524800300598145
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-16;1333.2950439453125;;5934.4267578125;;22.467100143432617
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-10-16;89.18900299072266;;376.5270080566406;;23.687299728393555
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-16;30.82699966430664;;102.27200317382812;;30.142200469970703
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-10-16;206.2729949951172;;400.218994140625;;51.540000915527344
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-10-16;0.0;;3680.138916015625;;0.0
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-16;371.99798583984375;210.49099731445312;1982.135009765625;1006.1719970703125;18.767499923706055
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-10-16;2192.9990234375;;3415.156982421875;;64.21369934082031
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;1765.22998046875;;15642.1142578125;;11.285099983215332
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-16;259.989013671875;;1195.0240478515625;;21.756000518798828
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-10-16;12.107000350952148;;20.68600082397461;;58.52750015258789
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-10-16;820.156005859375;;4115.205078125;;19.929899215698242
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-16;413.43798828125;;481.5260009765625;;85.86000061035156
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-16;659.0859985351562;;4341.56396484375;;15.180800437927246
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-16;569.0460205078125;;891.947021484375;;63.79819869995117
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-10-16;44.00699996948242;;558.31298828125;;7.8821001052856445
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-16;608.0360107421875;;5357.2861328125;;11.349699974060059
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-10-16;125.4260025024414;218.0540008544922;259.9280090332031;451.7430114746094;48.25410079956055
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;181.9720001220703;;268.2449951171875;;67.83799743652344
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;2195.506103515625;;22650.265625;;9.693099975585938
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-16;671.4019775390625;;4494.10888671875;;14.939599990844727
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-16;762.8839721679688;;1724.18701171875;;44.24599838256836
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-10-16;1388.823974609375;;2916.330078125;;47.62229919433594
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-10-16;219.33099365234375;;328.6090087890625;;66.74530029296875
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-10-16;53.49399948120117;68.88099670410156;109.01499938964844;145.0189971923828;49.0703010559082
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-10-16;6.568999767303467;;12.763999938964844;;51.4650993347168
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-10-16;548.7360229492188;;1825.697021484375;;30.05620002746582
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-16;11.390000343322754;;10.050999641418457;;113.32209777832031
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-16;97.73699951171875;169.60499572753906;283.57501220703125;483.9639892578125;34.465999603271484
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-16;2.755000114440918;11.47599983215332;11.239999771118164;42.83599853515625;24.510700225830078
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-10-16;21.905000686645508;;57.483001708984375;;38.10689926147461
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;782.625;;6559.416015625;;11.931300163269043
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-16;767.0999755859375;;3403.291015625;;22.539899826049805
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-10-16;47.99100112915039;;259.0920104980469;;18.52280044555664
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-16;96.4469985961914;;445.9570007324219;;21.62700080871582
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-16;241.7169952392578;;378.2510070800781;;63.903900146484375
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-16;494.1310119628906;;4999.43310546875;;9.883700370788574
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-16;118.50900268554688;;453.03399658203125;;26.159000396728516
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-10-16;7415.3828125;2632.097900390625;34798.828125;6529.7080078125;21.30929946899414
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-10-16;430.7229919433594;;875.1439819335938;;49.21739959716797
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-10-16;10512.619140625;;30048.21875;;34.985801696777344
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-10-16;0.0;;2320.345947265625;;0.0
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-16;703.4530029296875;5636.97998046875;2347.02294921875;16013.0;29.97209930419922
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2021-10-16;4835.93017578125;;7686.39013671875;;62.91550064086914
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-17;522.166015625;;4328.18115234375;;12.064299583435059
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-10-17;1318.9010009765625;;2713.259033203125;;48.609500885009766
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2021-10-17;495.9079895019531;;776.4949951171875;;63.864898681640625
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-17;1683.06103515625;;2991.337890625;;56.26449966430664
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;324.6990051269531;;2741.81005859375;;11.842499732971191
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-10-17;1413.6429443359375;;2393.97607421875;;59.04999923706055
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2021-10-17;155.5919952392578;;264.1130065917969;;58.91109848022461
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;14.883000373840332;;20.61400032043457;;72.19850158691406
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-17;131.20199584960938;;849.6959838867188;;15.441100120544434
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;28.607999801635742;;30.798999786376953;;92.88610076904297
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-17;342.2869873046875;;1564.512939453125;;21.87820053100586
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-17;119.43299865722656;;228.0189971923828;;52.378501892089844
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-10-17;1472.29296875;;3894.239013671875;;37.80699920654297
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-10-17;1013.5430297851562;;3372.027099609375;;30.05739974975586
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;759.6170043945312;;1524.1510009765625;;49.83869934082031
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;170.40499877929688;;424.2130126953125;;40.169700622558594
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;562.0989990234375;;1424.634033203125;;39.4556999206543
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2021-10-17;22.197999954223633;;27.274999618530273;;81.38590240478516
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;1985.968994140625;;21816.111328125;;9.10319995880127
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2021-10-17;186.47300720214844;;206.75799560546875;;90.18900299072266
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;56.012001037597656;;112.63600158691406;;49.72829818725586
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-17;268.6199951171875;;799.9619750976562;;33.5791015625
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-17;5175.63720703125;;35033.36328125;;14.773500442504883
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-17;1501.5179443359375;;5934.4267578125;;25.301799774169922
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2021-10-17;93.19200134277344;;376.5270080566406;;24.75040054321289
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-17;55.020999908447266;;102.27200317382812;;53.79869842529297
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2021-10-17;207.19400024414062;;400.218994140625;;51.770198822021484
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2021-10-17;0.0;;3680.138916015625;;0.0
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-17;372.36700439453125;210.69200134277344;1982.135009765625;1006.1719970703125;18.78619956970215
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-10-17;2258.760009765625;;3415.156982421875;;66.13929748535156
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;1807.0069580078125;;15642.1142578125;;11.552200317382812
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-17;259.5559997558594;;1195.0240478515625;;21.71969985961914
JORDÃO;73;Reservatório sem usina;IGUACU;IGUACU;S;SUL;;;2021-10-17;10.317000389099121;;20.68600082397461;;49.874298095703125
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2021-10-17;818.3259887695312;;4115.205078125;;19.885400772094727
LAJES;124;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-17;413.43798828125;;481.5260009765625;;85.86000061035156
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-17;648.3670043945312;;4341.56396484375;;14.934000015258789
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-17;621.6199951171875;;891.947021484375;;69.69249725341797
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;;;2021-10-17;44.527000427246094;;558.31298828125;;7.975299835205078
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2021-10-17;623.35302734375;;5357.2861328125;;11.635600090026855
MAUA;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;SE;SUDESTE;2021-10-17;136.781005859375;237.44000244140625;259.9280090332031;451.7430114746094;52.62260055541992
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;182.83999633789062;;268.2449951171875;;68.1615982055664
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;2212.75390625;;22650.265625;;9.769200325012207
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-17;667.5989990234375;;4494.10888671875;;14.854999542236328
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-17;781.5;;1724.18701171875;;45.32569885253906
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;;;2021-10-17;1408.447998046875;;2916.330078125;;48.29520034790039
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;;;2021-10-17;218.89700317382812;;328.6090087890625;;66.61319732666016
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-10-17;56.231998443603516;72.35099792480469;109.01499938964844;145.0189971923828;51.58190155029297
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;;;2021-10-17;6.664999961853027;;12.763999938964844;;52.217201232910156
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2021-10-17;551.0789794921875;;1825.697021484375;;30.184600830078125
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2021-10-17;11.244999885559082;;10.050999641418457;;111.87940216064453
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-17;97.03299713134766;168.42599487304688;283.57501220703125;483.9639892578125;34.21780014038086
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2021-10-17;2.556999921798706;10.657999992370605;11.239999771118164;42.83599853515625;22.749099731445312
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-10-17;21.677000045776367;;57.483001708984375;;37.71030044555664
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;775.0020141601562;;6559.416015625;;11.815099716186523
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-17;796.6079711914062;;3403.291015625;;23.406999588012695
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2021-10-17;47.04600143432617;;259.0920104980469;;18.158000946044922
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2021-10-17;96.45899963378906;;445.9570007324219;;21.62969970703125
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-17;256.02398681640625;;378.2510070800781;;67.6863021850586
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2021-10-17;498.5150146484375;;4999.43310546875;;9.971400260925293
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2021-10-17;158.2760009765625;;453.03399658203125;;34.9369010925293
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2021-10-17;7422.9091796875;2633.493896484375;34798.828125;6529.7080078125;21.330900192260742
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;;;2021-10-17;428.9679870605469;;875.1439819335938;;49.01679992675781
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2021-10-17;10415.7314453125;;30048.21875;;34.66339874267578
