nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;id_subsistema_jusante;nom_subsistema_jusante;ear_data;ear_reservatorio_subsistema_proprio_mwmes;ear_reservatorio_subsistema_jusante_mwmes;earmax_reservatorio_subsistema_proprio_mwmes;earmax_reservatorio_subsistema_jusante_mwmes;ear_reservatorio_percentual
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-01-06;749.375;;1825.697;;41.046
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-01-06;5.474;;10.051;;54.4622
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-01-06;77.638;134.896;283.575;483.964;27.3783
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-01-06;5.316;21.181;11.24;42.836;47.2954
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-01-06;30.046;;57.483;;52.2694
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-06;990.135;;6559.416;;15.0949
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-01-06;595.323;;3403.291;;17.4926
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;;;2020-01-06;68.536;;259.092;;26.4524
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-01-06;201.363;;445.957;;45.153
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-01-06;152.425;;378.251;;40.2973
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-06;1377.784;;4999.433;;27.5588
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-01-06;95.011;;453.034;;20.9722
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;N;NORTE;2020-01-06;2828.085;936.668;34798.828;6529.708;8.127
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-01-06;8829.356;;30048.219;;29.384
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-01-06;1368.848;;2320.346;;58.9933
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-01-06;1217.641;9055.452;2347.023;16013.0;51.8802
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;;;2020-01-06;1111.707;;7686.39;;14.4633
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-01-07;1043.961;;4328.181;;24.1201
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;;;2020-01-07;1439.629;;2713.259;;53.059
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;;;2020-01-07;198.765;;776.495;;25.5977
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-01-07;465.851;;2991.338;;15.5733
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;524.705;;2741.81;;19.1372
BILLINGS;118;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-01-07;1717.199;;2393.976;;71.73
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;;;2020-01-07;50.836;;264.113;;19.2478
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;14.133;;20.614;;68.5602
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-01-07;341.323;;849.696;;40.17
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;28.592;;30.799;;92.8342
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-01-07;424.593;;1564.513;;27.139
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-01-07;63.559;;228.019;;27.8744
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-01-07;1583.915;;3894.239;;40.6733
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;;;2020-01-07;438.224;;3372.027;;12.9959
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;470.244;;1524.151;;30.8528
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;131.417;;424.213;;30.979
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;353.175;;1424.634;;24.7906
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;;;2020-01-07;4.917;;27.275;;18.0275
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;2589.502;;21816.111;;11.8697
ERNESTINA;110;Reservatório sem usina;JACUI;SUL;S;SUL;;;2020-01-07;185.086;;206.758;;89.5182
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;21.549;;112.636;;19.1315
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-01-07;312.553;;799.962;;39.071
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;;;2020-01-07;4677.332;;35033.363;;13.3511
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;;;2020-01-07;1316.32;;5934.427;;22.1811
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;;;2020-01-07;73.421;;376.527;;19.4995
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;;;2020-01-07;46.416;;102.272;;45.3849
GUARAPIRANGA;117;Reservatório sem usina;TIETE;SUDESTE;SE;SUDESTE;;;2020-01-07;283.315;;400.219;;70.79
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;;;2020-01-07;2061.473;;3680.139;;56.0162
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;NE;NORDESTE;2020-01-07;451.368;253.455;1982.135;1006.172;22.7718
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;;;2020-01-07;1221.805;;3415.157;;35.776
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;;;2020-01-07;2574.792;;15642.114;;16.4606
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;;;2020-01-07;601.266;;1195.024;;50.3141
